0.0 0
0.63248 0.632
1.43392 0.653125
2.28288 0.677609
3.13184 0.699033
3.42624 0.754654
3.9808 0.766447
4.1808 0.801766
4.4752 0.832671
4.82976 0.834712
5.01856 0.860123
5.20736 0.880982
5.39616 0.885985
5.67872 0.881362
5.86752 0.900941
6.05632 0.918074
6.24512 0.933064
6.43392 0.969681
6.62272 1.00172
6.81152 1.01813
7.00032 1.05611
7.18912 1.08935
7.33072 1.11243
7.47232 1.15038
7.56672 1.17171
7.80272 1.19637
7.99152 1.24157
8.22752 1.287
8.41824 1.327
11.0123 1.30787
11.1067 1.29114
11.4011 1.3075
11.7675 1.32619
12.0035 1.36616
12.0979 1.40114
14.0363 1.338
14.2251 1.271
14.5195 1.2435
14.7909 1.20594
15.0269 1.17894
15.4045 1.1422
15.6405 1.10568
15.8765 1.07372
16.2541 1.04575
16.4901 1.02128
16.7261 0.999873
17.1509 0.986889
17.3869 0.975528
17.5757 0.989212
17.8701 1.00856
18.0949 1.00049
18.3309 0.993429
18.5197 0.98725
18.9557 0.999469
19.0861 0.998535
19.3221 0.997718
19.4637 1.01463
19.7581 1.04268
20.0301 1.04672
20.2661 1.06338
20.4549 1.07195
20.7021 1.09283
20.9381 1.10373
21.1157 1.10139
21.3517 1.09934
21.5405 1.09767
21.7765 1.12571
22.1541 1.137
22.3901 1.15425
22.5789 1.16334
22.8149 1.17718
23.1093 1.19665
23.2869 1.18857
23.5701 1.1875
23.7117 1.18069
23.9477 1.20423
24.2421 1.2322
24.4197 1.24192
24.7029 1.26368
24.8917 1.27085
25.0805 1.28312
25.3749 1.3011
25.5525 1.30221
25.8357 1.31644
26.0717 1.32301
26.2605 1.32876
26.4021 1.32791
26.7797 1.33755
27.0269 1.3546
27.1101 1.34465
27.3461 1.33595
27.5821 1.3342
27.8181 1.34443
28.0541 1.33575
28.3373 1.33266
28.5733 1.34895
28.8093 1.36321
28.9037 1.35793
29.0925 1.34744
29.3285 1.33826
29.6117 1.33023
29.8477 1.3232
30.0837 1.31705
30.1781 1.31179
30.3669 1.30707
30.6029 1.30293
30.8861 1.29944
31.1221 1.29639
31.3581 1.29371
31.4525 1.29125
31.6413 1.28922
31.8301 1.31107
32.0773 1.33156
32.1605 1.32436
32.3493 1.31219
32.4437 1.28379
32.5381 1.25907
32.6325 1.22556
32.7741 1.19037
33.1045 1.16995
33.3405 1.1712
33.4349 1.16043
33.5293 1.15112
33.6237 1.14286
33.7653 1.14163
33.9069 1.14042
34.1901 1.13362
34.3317 1.11579
34.4261 1.10032
34.5677 1.09253
34.6621 1.08584
34.7565 1.07398
34.9453 1.06961
35.2757 1.07153
35.3701 1.06747
35.5117 1.06966
35.6061 1.06583
35.7477 1.06822
35.8421 1.07045
36.0309 1.07226
36.3141 1.10936
36.4085 1.11231
36.5501 1.12077
36.6445 1.1223
36.7861 1.12951
36.8805 1.12995
37.1165 1.14796
37.3997 1.17559
37.4941 1.17614
37.6357 1.1825
37.7301 1.18218
37.8717 1.18779
37.9661 1.18681
38.2021 1.20371
38.4853 1.22437
38.6269 1.2247
38.7213 1.22499
38.8157 1.21936
38.9101 1.21444
39.0517 1.21014
39.1933 1.21225
39.4293 1.21409
39.7597 1.22158
39.8541 1.22238
39.9957 1.22883
40.0901 1.2346
40.1845 1.23953
40.2789 1.23796
40.4677 1.24247
40.7037 1.24641
41.0341 1.24998
41.1285 1.25299
41.2229 1.24974
41.3173 1.24689
41.4589 1.26203
41.5533 1.2754
41.7421 1.29898
41.9309 1.31948
42.1781 1.33892
42.3085 1.33081
42.4973 1.33558
42.5917 1.33976
42.6861 1.34341
42.7805 1.34074
43.0165 1.35602
43.2053 1.36939
43.4413 1.38709
43.5829 1.38921
43.7717 1.39843
43.8661 1.39475
44.0077 1.39741
44.1021 1.39973
44.2909 1.41352
44.4797 1.4197
44.8101 1.44286
46.9341 1.39776
47.1229 1.35229
47.3117 1.3185
47.6061 1.31419
47.9725 1.29741
48.1613 1.28861
48.3501 1.28104
48.5861 1.28028
49.0109 1.25
49.2469 1.22937
49.4357 1.21133
49.6717 1.19553
50.0965 1.18184
50.2853 1.19349
50.4741 1.1978
50.7101 1.20745
51.0045 1.22314
51.2293 1.21188
51.4181 1.20202
51.6541 1.19927
51.8901 1.19686
51.895 1.19537
