0.0 0
0.630933 0.63
1.40555 0.648125
2.27168 0.675359
3.13781 0.699189
3.43221 0.756916
4.00395 0.770551
4.28715 0.817982
4.67595 0.87111
4.94795 0.880221
5.13675 0.911818
5.32555 0.927591
5.98635 0.975517
6.36395 1.03058
6.64715 1.11426
6.83595 1.18735
7.02475 1.2513
7.31915 1.34414
7.87435 1.41212
8.15755 1.50698
8.34635 1.56649
8.62955 1.61842
8.92395 1.70062
13.4551 1.72467
13.7271 1.75609
14.0215 1.80857
14.2935 1.877
17.5143 1.8085
17.7863 1.73531
18.0695 1.69515
19.0135 1.67063
19.2967 1.61518
19.5911 1.60353
20.3351 1.56834
20.5239 1.52567
21.0071 1.51196
21.7511 1.49997
21.9399 1.48947
22.2343 1.51716
22.6119 1.52802
23.2615 1.52577
23.4503 1.52392
23.8391 1.53405
24.2167 1.54292
24.8663 1.55068
25.0551 1.55747
25.3495 1.60016
25.6327 1.62427
26.0103 1.64548
26.5655 1.65217
26.7543 1.65803
27.1431 1.67502
27.4263 1.6899
27.6983 1.68966
28.3591 1.7027
28.6423 1.72586
29.1255 1.75788
29.4087 1.7859
29.5863 1.79866
30.1527 1.79795
30.4359 1.79733
31.2023 1.83229
31.4743 1.8615
31.7687 1.90157
32.0407 1.97062
32.3351 1.99717
32.5127 2.00715
33.1847 2.004
33.3623 1.9895
33.8455 2.00044
34.0231 1.99826
34.3175 1.99623
34.5895 2.00632
34.9671 2.06241
35.2503 2.04061
35.8279 2.03328
36.0055 2.02687
36.3831 2.03176
36.6775 2.03879
36.9495 2.03169
37.3271 2.03736
37.7991 2.02919
38.0823 2.03516
38.2711 2.01677
38.4599 1.98742
38.7543 1.96462
38.9319 1.91954
39.4039 1.8801
39.6871 1.84571
39.8759 1.8155
40.0647 1.78919
40.4423 1.77654
40.7367 1.7801
41.0087 1.75821
41.2919 1.73893
41.4807 1.74569
41.6695 1.75173
41.9639 1.77014
42.1415 1.76125
42.5191 1.76397
42.8135 1.76909
42.9911 1.76046
43.2743 1.76465
43.4631 1.76832
43.8407 1.7819
44.1351 1.80842
44.3127 1.80649
44.6903 1.8153
44.8791 1.82439
45.0679 1.82047
45.3511 1.82891
45.7287 1.83629
46.2007 1.86488
46.4951 1.90465
46.6727 1.91432
46.8615 1.92278
47.0503 1.9303
47.3335 1.93677
47.7111 1.94255
48.1831 1.9476
48.4775 1.9519
48.6551 1.95579
48.8439 1.95907
49.0327 1.98556
49.4215 2.03374
49.5991 2.06277
49.8935 2.07767
50.1655 2.12472
50.4599 2.14363
50.6375 2.14567
56.2071 2.07809
56.5959 2.03208
57.5287 1.94319
58.0119 1.87729
58.8503 1.80788
59.2391 1.79577
59.6167 1.77193
60.2663 1.72743
60.8439 1.71201
61.1159 1.68538
61.8711 1.67533
62.6375 1.69017
62.8151 1.69139
63.5703 1.69235
64.3255 1.6918
64.6087 1.70445
65.3639 1.71552
66.2135 1.73708
66.4023 1.7442
67.2519 1.76217
68.0071 1.76615
68.2903 1.78138
68.8679 1.86683
69.1399 1.86948
69.8951 1.87179
70.2839 1.88694
70.6503 1.94608
71.0279 1.93882
71.7831 1.93247
72.0126 1.90703
72.2014 1.86253
72.3902 1.80009
72.6579 1.68433
72.8787 1.58204
73.0675 1.49253
73.2563 1.41421
73.5241 1.34581
73.7449 1.28584
73.9337 1.23336
74.1225 1.21106
74.3113 1.19155
74.5166 1.16661
74.7054 1.14091
74.8942 1.11842
75.083 1.09862
75.2883 1.08342
75.4771 1.06811
75.6659 1.0546
75.8547 1.04277
76.0435 1.03255
76.2323 1.02148
76.4211 1.0118
76.6099 1.00332
76.6719 0.980033
