0.63248 536
1.43392 0
1.43392 536
1.43392 1072
2.28288 0
2.28288 536
2.28288 1072
2.28288 1608
3.13184 536
3.13184 1072
3.13184 1608
3.13184 2144
3.42624 1608
3.42624 2144
3.42624 2680
3.9808 1608
3.9808 2144
3.9808 2680
3.9808 3216
4.1808 2144
4.1808 2680
4.1808 3216
4.1808 3752
4.4752 3216
4.4752 3752
4.4752 4288
4.82976 3216
4.82976 3752
4.82976 4288
4.82976 4824
5.01856 3752
5.01856 4288
5.01856 4824
5.01856 5360
5.20736 4288
5.20736 4824
5.20736 5360
5.20736 5896
5.39616 4824
5.39616 5360
5.39616 5896
5.39616 6432
5.67872 5360
5.67872 5896
5.67872 6432
5.67872 6968
5.86752 5896
5.86752 6432
5.86752 6968
5.86752 7504
6.05632 6432
6.05632 6968
6.05632 7504
6.05632 8040
6.24512 6968
6.24512 7504
6.24512 8040
6.24512 8576
6.43392 7504
6.43392 8040
6.43392 8576
6.43392 9112
6.62272 8040
6.62272 8576
6.62272 9112
6.62272 9648
6.81152 8576
6.81152 9112
6.81152 9648
6.81152 10184
7.00032 9112
7.00032 9648
7.00032 10184
7.00032 10720
7.18912 9648
7.18912 10184
7.18912 10720
7.18912 11256
7.33072 10184
7.33072 10720
7.33072 11256
7.33072 11792
7.47232 10720
7.47232 11256
7.47232 11792
7.47232 12328
7.56672 11256
7.56672 11792
7.56672 12328
7.56672 12864
7.80272 11792
7.80272 12328
7.80272 12864
7.80272 13400
7.99152 12328
7.99152 12864
7.99152 13400
7.99152 13936
8.22752 12864
8.22752 13400
8.22752 13936
8.22752 14472
8.41824 13400
8.41824 13936
8.41824 14472
8.41824 15008
8.46544 14472
8.46544 15008
8.51264 13936
8.51264 14472
8.70336 13936
8.75248 13400
8.89408 10720
8.94128 9648
8.98848 9112
9.17728 8576
9.22448 8040
9.36608 6968
9.41328 5896
9.41328 6432
9.41328 6968
9.46048 5360
9.46048 5896
9.46048 6432
9.46048 6968
9.64928 6432
9.64928 6968
9.69648 6432
9.69648 6968
9.74368 6432
9.74368 6968
9.79088 6432
9.79088 6968
9.83808 6432
9.83808 6968
9.88528 6432
9.88528 6968
9.93248 6432
9.93248 6968
9.97968 6432
9.97968 6968
10.3101 6432
10.3101 6968
10.3573 6432
10.3573 6968
10.4517 6432
10.4517 6968
10.5461 6432
10.5461 6968
10.6405 6432
10.6405 6968
10.733 6432
10.733 6968
10.8254 6432
10.8254 6968
10.8726 6432
10.8726 6968
10.9179 6432
10.9179 6968
11.0123 5896
11.0123 6432
11.0123 6968
11.1067 6432
11.1067 6968
11.4011 6432
11.4011 6968
11.7675 6432
11.7675 6968
12.0035 6432
12.0035 6968
12.0979 6432
12.0979 6968
12.2886 6432
12.2886 6968
12.383 6432
12.383 6968
12.4302 5896
12.4302 6432
12.4774 5896
12.5738 5360
12.6682 4824
12.7626 3752
12.8098 3216
12.9514 2680
13.093 2144
13.093 2680
13.1402 2144
13.1402 2680
13.2818 2144
13.2818 2680
13.4234 2144
13.4234 2680
13.4686 2144
13.4686 2680
13.8475 2144
13.8475 2680
14.0363 1608
14.0363 2144
14.0363 2680
14.2251 2144
14.2251 2680
14.5195 2144
14.5195 2680
14.5195 3216
14.7909 2144
14.7909 2680
14.7909 3216
15.0269 2144
15.0269 2680
15.0269 3216
15.4045 2144
15.4045 2680
15.4045 3216
15.6405 2144
15.6405 2680
15.6405 3216
15.8765 2144
15.8765 2680
15.8765 3216
16.2541 2144
16.2541 2680
16.2541 3216
16.4901 2144
16.4901 2680
16.4901 3216
16.4901 3752
16.7261 2680
16.7261 3216
16.7261 3752
17.1509 2680
17.1509 3216
17.1509 3752
17.3869 2680
17.3869 3216
17.3869 3752
17.5757 2680
17.5757 3216
17.5757 3752
17.8701 3216
17.8701 3752
18.0949 2680
18.0949 3216
18.0949 3752
18.3309 2680
18.3309 3216
18.3309 3752
18.3309 4288
18.5197 3216
18.5197 3752
18.5197 4288
18.9557 3752
18.9557 4288
19.0861 3216
19.0861 3752
19.0861 4288
19.3221 3216
19.3221 3752
19.3221 4288
19.4637 3216
19.4637 3752
19.4637 4288
19.7581 3752
19.7581 4288
20.0301 3216
20.0301 3752
20.0301 4288
20.2661 3216
20.2661 3752
20.2661 4288
20.4549 3216
20.4549 3752
20.4549 4288
20.4549 4824
20.7021 4288
20.7021 4824
20.9381 4288
20.9381 4824
21.1157 3752
21.1157 4288
21.1157 4824
21.3517 3752
21.3517 4288
21.3517 4824
21.5405 3752
21.5405 4288
21.5405 4824
21.7765 3752
21.7765 4288
21.7765 4824
22.1541 3752
22.1541 4288
22.1541 4824
22.3901 3752
22.3901 4288
22.3901 4824
22.5789 3752
22.5789 4288
22.5789 4824
22.5789 5360
22.8149 4288
22.8149 4824
22.8149 5360
23.1093 4824
23.1093 5360
23.2869 4288
23.2869 4824
23.2869 5360
23.5701 4288
23.5701 4824
23.5701 5360
23.7117 4288
23.7117 4824
23.7117 5360
23.9477 4288
23.9477 4824
23.9477 5360
24.2421 4824
24.2421 5360
24.4197 4288
24.4197 4824
24.4197 5360
24.7029 4288
24.7029 4824
24.7029 5360
24.8917 4288
24.8917 4824
24.8917 5360
25.0805 4288
25.0805 4824
25.0805 5360
25.0805 5896
25.3749 5360
25.3749 5896
25.5525 4824
25.5525 5360
25.5525 5896
25.8357 4824
25.8357 5360
25.8357 5896
26.0717 4824
26.0717 5360
26.0717 5896
26.2605 4824
26.2605 5360
26.2605 5896
26.4021 4824
26.4021 5360
26.4021 5896
26.7797 4824
26.7797 5360
26.7797 5896
27.0269 5360
27.0269 5896
27.1101 4824
27.1101 5360
27.1101 5896
27.3461 4824
27.3461 5360
27.3461 5896
27.5821 4824
27.5821 5360
27.5821 5896
27.5821 6432
27.8181 5360
27.8181 5896
27.8181 6432
28.0541 5360
28.0541 5896
28.0541 6432
28.3373 5360
28.3373 5896
28.3373 6432
28.5733 5360
28.5733 5896
28.5733 6432
28.8093 5360
28.8093 5896
28.8093 6432
28.9037 5360
28.9037 5896
28.9037 6432
29.0925 5360
29.0925 5896
29.0925 6432
29.3285 5360
29.3285 5896
29.3285 6432
29.6117 5360
29.6117 5896
29.6117 6432
29.8477 5360
29.8477 5896
29.8477 6432
30.0837 5360
30.0837 5896
30.0837 6432
30.1781 5360
30.1781 5896
30.1781 6432
30.3669 5360
30.3669 5896
30.3669 6432
30.3669 6968
30.6029 5896
30.6029 6432
30.6029 6968
30.8861 5896
30.8861 6432
30.8861 6968
31.1221 5896
31.1221 6432
