0.0 0
0.62784 536
1.38672 1072
2.23568 1608
3.08464 2144
3.37904 2680
3.9336 3216
4.1336 3752
4.428 4288
4.78256 4824
4.97136 5360
5.16016 5896
5.34896 6432
5.63152 6968
5.82032 7504
6.00912 8040
6.19792 8576
6.38672 9112
6.57552 9648
6.76432 10184
6.95312 10720
7.14192 11256
7.42512 11792
7.66112 12328
7.85184 12864
8.08976 5896
11.8619 5944
12.1451 5992
12.3339 6039
12.6171 6086
12.8531 6133
12.9947 6179
13.1835 6225
13.3251 6271
13.5139 6316
13.6083 6361
13.7493 6406
13.9419 6450
14.0835 6494
14.2723 6538
14.4139 6581
14.5083 6624
14.6965 6667
14.8381 6710
14.9797 6752
15.1213 6794
15.2157 6836
15.3573 6878
15.4989 6919
15.6877 6960
15.8293 7001
15.9709 7042
16.0653 7082
16.2069 7122
16.3485 7162
16.5373 7202
16.6789 7241
16.8205 7280
16.9149 7319
17.0093 7358
17.1981 7397
17.3397 7435
17.5285 7473
17.7173 7511
17.8117 7549
17.9061 7587
18.0477 7624
18.1893 7661
18.3781 7698
18.5669 7735
18.6613 7772
18.8029 7808
18.8973 7844
19.0389 7880
19.1805 7916
19.3693 7952
19.6053 7988
19.6997 8023
19.7941 8058
19.8885 8093
20.0773 8128
20.2189 8163
20.4077 8198
20.5965 8233
20.6909 8267
20.8325 8301
20.9269 8335
21.0685 8369
21.2101 8403
21.3989 8437
21.6349 8471
21.7293 8504
21.8709 8537
21.9653 8570
22.1069 8603
22.2957 8636
22.4373 8669
22.6733 8702
22.7677 8735
22.9565 8767
23.0509 8799
23.1453 8831
23.3341 8863
23.4285 8895
23.6173 8927
23.8533 8959
23.9949 8991
24.1365 9022
24.2309 9053
24.3725 9084
24.5613 9115
24.6557 9146
24.8445 9177
25.0333 9208
25.2221 9239
25.3165 9270
25.4581 9300
25.5997 9330
25.7413 9360
25.8829 9390
26.0245 9420
26.2133 9450
26.4493 9480
26.5437 9510
26.6853 9540
26.8741 9570
26.9685 9600
27.1573 9629
27.2517 9658
27.4405 9687
27.6765 9716
27.7709 9745
27.9125 9774
28.1013 9803
28.1957 9832
28.4317 9861
28.5261 9890
28.7149 9919
28.9509 9947
29.1397 9975
29.2341 10003
29.4229 10031
29.5173 10059
29.7061 10087
29.8949 10115
29.9893 10143
30.2725 10171
30.4613 10199
30.652 10227
30.7464 4556
33.0573 4619
33.2461 4681
33.4933 4742
33.8597 4802
34.0013 4861
34.1429 4920
34.4373 4978
34.6733 5035
34.8981 5092
35.0397 5148
35.1341 5203
35.4285 5258
35.6645 5312
35.8893 5366
36.0781 5419
36.2197 5472
36.4669 5524
36.7029 5576
36.9277 5627
37.0693 5678
37.2581 5728
37.3525 5778
37.7885 5827
38.0133 5876
38.1549 5924
38.3437 5972
38.4381 6020
38.7325 6067
39.1461 6114
39.2877 6160
39.4765 6206
39.5709 6252
39.7125 6297
40.1485 6342
40.4205 6387
40.5621 6431
40.7509 6475
40.8453 6519
40.9869 6563
41.5645 6606
41.6949 6649
41.8837 6692
42.0725 6734
42.1669 6776
42.4029 6818
42.6501 6860
42.9221 6901
43.1109 6942
43.2997 6983
43.3941 7024
43.6301 7064
43.8773 7104
44.1133 7144
44.1965 7184
44.3853 7223
44.5741 7262
44.7157 7301
44.8573 7340
45.1045 7379
45.3405 7417
45.4237 7455
45.6125 7493
45.8013 7531
45.9901 7569
46.1789 7606
46.4149 7643
46.5093 7680
46.6037 7717
46.6981 7754
46.8397 7791
47.0285 7827
47.2173 7863
47.5005 7899
47.5949 7935
47.6893 7971
47.7837 8007
47.9253 8042
48.1141 8077
48.3029 8112
48.4917 8147
48.6333 8182
48.7277 8217
48.8221 8251
48.9637 8285
49.1053 8319
49.2941 8353
49.4829 8387
49.6245 8421
49.7661 8455
49.8605 8488
49.9549 8521
50.1437 8554
50.3325 8587
50.5213 8620
50.6629 8653
50.8517 8686
50.9461 8719
51.0405 8751
51.1821 8783
51.3709 8815
51.5125 8847
51.7013 8879
51.8429 8911
51.9894 8943
52.0838 8975
52.1782 9007
52.2726 9038
52.367 9069
52.4614 9100
52.5558 9131
52.6546 9162
52.7912 9193
52.8856 9224
52.98 9255
53.0744 9286
53.1566 9316
